order_id,product_id,quantity,unit_price,discount,line_total
SO995df6c1,Pfbad365e,4,857.42,0.1,3086.71
SOe830226e,P5b233719,2,43.37,0.1,78.07
SOe830226e,P000b799a,2,34.16,0.1,61.49
SOe830226e,Pafb5ceb2,7,95.65,0.1,602.6
SOe830226e,P91c57b81,6,821.44,0.0,4928.64
SOe830226e,P98c0192a,7,217.16,0.1,1368.11
SO0a7cfc79,P984b9129,6,838.48,0.0,5030.88
SO0a7cfc79,Paa15aa91,8,194.75,0.0,1558.0
SO0a7cfc79,P2be52bb7,8,1221.93,0.0,9775.44
SOcd5506f7,Pfbad365e,10,857.42,0.0,8574.2
SOcd5506f7,Pb0eb7e7d,4,483.35,0.0,1933.4
SOcd5506f7,P91c57b81,2,821.44,0.0,1642.88
SOcd5506f7,Pfd577618,1,139.47,0.0,139.47
SO63af700b,P681c50d2,2,899.01,0.0,1798.02
SO63af700b,Pa7d69348,3,89.61,0.0,268.83
SO63af700b,P5aa6cacb,6,1039.1,0.1,5611.14
SO63af700b,P150673c5,8,984.52,0.0,7876.16
SO63af700b,P6e01d9a3,10,36.13,0.0,361.3
SOf3e3a547,Pb0eb7e7d,4,500.58,0.0,2002.34
SOb057d411,P5e8909d4,10,1155.01,0.1,10395.09
SO94e00613,P522845b5,9,77.77,0.0,699.93
SO94e00613,Pededdd25,4,405.59,0.0,1622.36
SO67bcd7f2,P984b9129,2,838.48,0.0,1676.96
SO67bcd7f2,P258ec8b0,8,163.29,0.0,1306.32
SO67bcd7f2,Pdae71328,10,885.61,0.0,8856.1
SO67bcd7f2,Pd32e1690,10,492.86,0.0,4928.6
SO62601b51,P768564ac,10,143.12,0.1,1288.12
SO62601b51,P7834e026,9,412.5,0.0,3712.5
SO62601b51,P7af6bba0,4,15.61,0.0,62.44
SOed46a53f,P98c0192a,2,217.16,0.1,390.89
SOed46a53f,P309cbd26,3,141.45,0.0,424.35
SOed46a53f,P2486f730,2,30.54,0.0,61.08
SOed46a53f,Pd87e7c3b,6,109.32,0.05,623.12
SO1bfa3f7f,P0a45676d,8,780.51,0.1,5619.67
SO1bfa3f7f,Pa99221e5,5,26.42,0.1,118.89
SO9714fb9b,Pdb48c9ee,4,149.3,0.0,597.2
SO9714fb9b,P71923486,3,119.3,0.0,357.9
SO9714fb9b,P2486f730,6,30.54,0.0,183.24
SOe6c78f32,Pb702965e,5,332.28,0.0,1661.4
SOe6c78f32,Pa9b1f4ad,4,23.02,0.0,92.08
SOfec70a13,P35f6e13d,3,440.48,0.0,1321.44
SOfec70a13,Pd0fa0e9f,5,875.81,0.05,4160.1
SOfec70a13,Pb0eb7e7d,10,483.35,0.0,4833.5
SOfec70a13,Pa7ae716f,3,13.28,0.0,39.84
SOfec70a13,P23dd0eb5,3,38.83,0.05,110.67
SOfb29c4de,Paa15aa91,2,194.75,0.0,389.5
SOfb29c4de,P984b9129,10,838.48,0.0,8384.8
SOfb29c4de,Pb2f63edd,4,66.15,0.0,264.6
SOaca62b40,P15cb23c4,7,117.22,0.05,779.51
SO01d741be,Pb2f63edd,7,66.15,0.05,439.9
SO01d741be,P7e945270,10,116.44,0.05,1106.18
SO01d741be,P1ed0e77b,6,24.93,0.0,149.58
SO01d741be,Pd0fa0e9f,5,875.81,0.0,4379.05
SO01d741be,P984784d6,1,24.67,0.0,24.67
SObe9b35a7,Pcd326c9b,8,782.72,0.05,5948.67
SObe9b35a7,Pdf9aaa73,5,1085.73,0.0,5428.65
SO5933c9d6,Pededdd25,1,405.59,0.1,365.03
SO5933c9d6,P55e4365b,5,717.08,0.0,3585.4
SO5933c9d6,P8b160812,10,14.94,0.0,149.39
SO389614e3,Pdbd241d0,1,127.58,0.0,127.58
SO389614e3,Pd0fa0e9f,10,875.81,0.0,8758.1
SO389614e3,P9da815f8,7,19.82,0.0,138.74
SO9885c442,P71923486,8,119.3,0.05,906.68
SO9885c442,Pf750a342,2,26.02,0.05,49.44
SO42bb4326,P681c50d2,4,899.01,0.0,3596.04
SO42bb4326,Pdb48c9ee,10,161.7,0.1,1455.3
SO1b7f2e36,P8b160812,3,14.48,0.05,41.27
SO1b7f2e36,Pd0fa0e9f,4,923.96,0.1,3326.24
SO1b7f2e36,P4f5b8304,6,1889.73,0.05,10771.46
SO2a74622e,Pf750a342,9,26.02,0.1,210.76
SO2a74622e,P02cf2087,9,719.01,0.1,5823.96
SOc8ba173c,P45a3e9ae,1,15.29,0.0,15.29
SOc8ba173c,P266b08a1,3,24.23,0.05,69.06
SO36c8d6f2,Pd0fa0e9f,1,875.81,0.05,832.02
SO36c8d6f2,P98c0192a,8,217.16,0.1,1563.55
SO36c8d6f2,P6bc3575d,4,485.34,0.0,1941.35
SO026f47d5,P7326f7f4,6,43.15,0.0,258.9
SO026f47d5,P5c3dbd2c,7,221.39,0.0,1549.73
SO026f47d5,Pb1d42b13,4,142.4,0.0,569.6
SO026f47d5,P2be52bb7,1,1221.93,0.05,1160.83
SOef271a12,P059dae10,8,953.58,0.05,7247.21
SOef271a12,Pa9b1f4ad,4,23.02,0.0,92.08
SOef271a12,P0a45676d,9,780.51,0.05,6673.36
SOef271a12,P02cf2087,3,663.35,0.0,1990.05
SOf88e2869,Pfbad365e,6,857.42,0.1,4630.07
SOf88e2869,P6d3e39ee,2,1036.87,0.05,1970.05
SOf88e2869,P80238d20,3,1293.23,0.0,3879.69
SOf88e2869,P309cbd26,7,142.74,0.0,999.21
SO70ee6ca4,Pa99221e5,7,26.42,0.0,184.94
SO70ee6ca4,P984784d6,4,24.32,0.0,97.26
SO70ee6ca4,Pa7d69348,2,89.61,0.1,161.3
SO70ee6ca4,P77772f74,8,69.73,0.0,557.84
SO70ee6ca4,Pf519fe1a,2,302.01,0.1,543.62
SO2748b0e9,P80238d20,10,1293.23,0.05,12285.68
SO2748b0e9,Pdbd241d0,3,127.58,0.1,344.47
SO21205b52,P5e8909d4,4,1155.01,0.0,4620.04
SO6db94cdf,P2be52bb7,10,1221.93,0.0,12219.3
SO6db94cdf,Pe5a125a2,4,1174.6,0.1,4228.56
SO6db94cdf,P77772f74,2,69.73,0.0,139.46
SO3093397d,Pe940f056,4,44.78,0.0,179.12
SO3093397d,P8b160812,9,14.48,0.05,123.8
SO9a2e8aaa,P7af6bba0,7,15.61,0.0,109.27
SO9a2e8aaa,P5c3dbd2c,10,221.39,0.1,1992.51
SO9a2e8aaa,P059dae10,4,953.58,0.0,3814.32
SO9a2e8aaa,P32e7cdce,2,1529.68,0.05,2906.39
SO9a2e8aaa,Pb702965e,6,332.28,0.0,1993.68
SOd55e6e41,Pd32e1690,5,492.86,0.1,2217.87
SOd55e6e41,P2e3f25bf,5,39.24,0.05,186.39
SOd55e6e41,Pa7ae716f,2,13.28,0.0,26.56
SOd55e6e41,P35f6e13d,10,440.48,0.0,4404.8
SO8f34e075,Pf750a342,8,26.02,0.0,208.16
SO7e86815c,Pe284be6f,2,192.48,0.0,384.96
SO7e86815c,P31008989,1,1020.53,0.0,1020.53
SOa68a4535,Pcd326c9b,5,782.72,0.0,3913.6
SOa68a4535,P02cf2087,8,663.35,0.1,4776.12
SOe1571da0,P33796485,3,158.18,0.0,474.54
SOe1571da0,P31008989,3,1020.53,0.05,2908.51
SOe1571da0,P499a265a,3,156.56,0.1,422.71
SOc05d5f68,P2e3f25bf,1,39.24,0.0,39.24
SOc05d5f68,Pededdd25,5,405.59,0.0,2027.95
SOc05d5f68,P150673c5,1,984.52,0.0,984.52
SO7169a03b,P51bcf5d2,9,8.42,0.0,75.78
SO7169a03b,P31008989,9,1020.53,0.05,8725.53
SO7169a03b,P35f6e13d,1,440.48,0.1,396.43
SO7169a03b,Pd0fa0e9f,1,875.81,0.05,832.02
SOc90db741,P5b233719,2,43.37,0.05,82.4
SOc90db741,Pe284be6f,4,192.48,0.0,769.92
SOc90db741,P02cf2087,6,711.55,0.0,4269.28
SOc90db741,Pbe069892,7,67.45,0.0,472.15
SO34398b54,P4f5b8304,6,1889.73,0.0,11338.38
SO34398b54,P7326f7f4,1,43.15,0.0,43.15
SO34398b54,Pb2f63edd,8,66.15,0.0,529.2
SO34398b54,P150673c5,8,984.52,0.0,7876.16
SO34398b54,P64ecb39d,8,678.21,0.05,5154.4
SOc37003e2,Pa7ae716f,8,13.28,0.0,106.24
SOc37003e2,P266b08a1,7,24.23,0.0,169.61
SOc37003e2,P258ec8b0,1,163.29,0.05,155.13
SOc37003e2,P7326f7f4,2,43.15,0.1,77.67
SOc37003e2,P8b160812,8,14.48,0.0,115.84
SO26d1edb2,P7af6bba0,2,15.61,0.1,28.1
SO26d1edb2,P5e8909d4,2,1155.01,0.0,2310.02
SO26d1edb2,P21e20ef8,10,317.29,0.0,3172.91
SO93ff3625,P4f5b8304,8,1889.73,0.0,15117.84
SO93ff3625,P6e8901a4,8,161.43,0.0,1291.44
SO93ff3625,P258ec8b0,1,163.29,0.0,163.29
SO93ff3625,P5b233719,3,43.37,0.1,117.1
SO93ff3625,P5aa6cacb,8,1039.1,0.1,7481.52
SO23d54b6f,Pb2f63edd,6,66.15,0.0,396.9
SOb20b5513,P5b233719,4,43.37,0.0,173.48
SOb20b5513,Pb1eb6aa3,1,282.15,0.0,282.15
SO6b1c931d,P681c50d2,9,899.01,0.0,8091.09
SO6b1c931d,P32e7cdce,4,1529.68,0.1,5506.85
SO1d05cb5a,P7e945270,4,116.44,0.0,465.76
SO540610fd,P768564ac,2,150.16,0.0,300.32
SO540610fd,Pb2f63edd,5,66.15,0.1,297.68
SO540610fd,P258ec8b0,4,163.29,0.1,587.84
SO04e3aab4,P1e256c76,7,959.16,0.0,6714.12
SOc402624b,P150673c5,8,984.52,0.0,7876.16
SOb85b170e,P9da815f8,10,19.82,0.0,198.2
SOb85b170e,P37a1cc45,1,39.21,0.0,39.21
SOb85b170e,P21e20ef8,4,327.8,0.0,1311.2
SOb85b170e,P51bcf5d2,10,8.42,0.05,79.99
SOd60c28dc,P681c50d2,5,899.01,0.0,4495.05
SO7657217f,P8af6ce4c,2,8.17,0.1,14.71
SO9d7eeabb,P60295ad9,2,394.99,0.05,750.48
SOf0cfe4f6,P150673c5,7,984.52,0.05,6547.06
SOf0cfe4f6,P51bcf5d2,10,8.42,0.0,84.2
SOf0cfe4f6,P7e94cb04,10,1869.13,0.05,17756.74
SOf0cfe4f6,P37a0efc6,2,54.79,0.0,109.58
SObbe03995,P059dae10,8,953.58,0.0,7628.64
SObbe03995,Pe284be6f,3,192.48,0.1,519.7
SObbe03995,Pededdd25,2,405.59,0.1,730.06
SObbe03995,P9da815f8,3,20.23,0.0,60.68
SOb15fcb2d,Pb702965e,8,332.28,0.0,2658.24
SO55a26606,P80238d20,1,1318.27,0.05,1252.36
SO55a26606,Pf750a342,9,26.02,0.1,210.76
SO55a26606,P7e94cb04,4,1869.13,0.0,7476.52
SO55a26606,P768564ac,8,150.16,0.1,1081.15
SO55a26606,Peba8359e,3,330.78,0.05,942.72
SOcb110487,P7e94cb04,3,1895.47,0.0,5686.41
SOcb110487,Pfbad365e,5,857.42,0.0,4287.1
SOcb110487,Pa9b1f4ad,10,24.62,0.0,246.2
SOa1a6a875,P258ec8b0,5,163.29,0.0,816.45
SOa1a6a875,Pb0eb7e7d,5,483.35,0.1,2175.08
SOa1a6a875,P71923486,7,119.3,0.05,793.35
SOa1a6a875,Pe93cc4c1,10,26.91,0.0,269.1
SOa1a6a875,Pe940f056,3,44.78,0.0,134.34
SO4707cd76,P5b233719,9,43.37,0.05,370.81
SO4707cd76,P0260b04c,4,52.64,0.1,189.5
SO4707cd76,P000b799a,1,34.16,0.0,34.16
SO85e4b19a,P98c0192a,1,217.16,0.05,206.3
SO85e4b19a,Pe940f056,6,42.2,0.05,240.52
SO85e4b19a,Pe5a125a2,1,1174.6,0.0,1174.6
SO4406b9d3,P98c0192a,6,217.16,0.0,1302.96
SO4406b9d3,P32e7cdce,10,1529.68,0.0,15296.8
SO71c573ef,P1e256c76,1,991.82,0.0,991.82
SO71c573ef,P37a0efc6,10,54.79,0.1,493.11
SO71c573ef,P2486f730,8,30.54,0.0,244.32
SO71c573ef,P309cbd26,3,141.45,0.0,424.35
SO71c573ef,Pb702965e,9,332.28,0.0,2990.52
SO2779ab76,P80238d20,5,1293.23,0.1,5819.53
SO2779ab76,Pe5a125a2,3,1174.6,0.0,3523.8
SOd144b389,Pc7eb56da,7,504.09,0.0,3528.63
SOd144b389,Pa7d69348,6,89.61,0.0,537.66
SOd144b389,P55e4365b,3,778.26,0.0,2334.77
SOd144b389,P1ed0e77b,8,24.93,0.0,199.44
SOd144b389,P80238d20,7,1293.23,0.0,9052.61
SO6349d635,Pa9b1f4ad,5,23.02,0.1,103.59
SO3f8502ae,Pa8d55241,5,251.11,0.0,1255.55
SO3f8502ae,Pd8ee6a2b,7,29.35,0.0,205.45
SO3f8502ae,P55e4365b,8,717.08,0.05,5449.81
SOf5c68088,Pf4b7500e,7,214.7,0.05,1427.75
SOf5c68088,Pf519fe1a,2,302.01,0.0,604.02
SOf5c68088,P000b799a,7,34.16,0.1,215.21
SOf5c68088,P5c3dbd2c,9,221.39,0.0,1992.51
SOc781ef96,Pdab1267e,6,225.98,0.0,1355.88
SOc781ef96,Pdf9aaa73,9,1085.73,0.0,9771.57
SOc781ef96,Peba8359e,2,315.47,0.1,567.85
SO473a7200,P984b9129,5,838.48,0.1,3773.16
SO473a7200,P6e8901a4,8,161.43,0.05,1226.87
SO473a7200,P309cbd26,7,141.45,0.05,940.64
SO473a7200,P6e01d9a3,3,36.13,0.0,108.39
SOa9d3e7bb,P5b233719,7,43.37,0.0,303.59
SOa9d3e7bb,Pfd577618,9,132.93,0.0,1196.4
SOa9d3e7bb,Pe5a125a2,2,1174.6,0.0,2349.2
SOa9d3e7bb,P258ec8b0,1,163.29,0.0,163.29
SOa9d3e7bb,P681c50d2,2,899.01,0.0,1798.02
SOdeef73f1,P7af6bba0,6,15.06,0.0,90.35
SOdeef73f1,Pf4b7500e,4,214.7,0.05,815.86
SOdeef73f1,P1ed0e77b,4,24.93,0.0,99.72
SO527a4482,Pd87e7c3b,1,99.44,0.0,99.44
SO527a4482,P768564ac,6,150.16,0.0,900.96
SO527a4482,Pa9b1f4ad,3,23.02,0.0,69.06
SO70eac8c6,P64ecb39d,6,678.21,0.05,3865.8
SO70eac8c6,Pb702965e,8,332.28,0.1,2392.42
SO70eac8c6,P2e3f25bf,5,39.24,0.0,196.2
SOccef0a09,Pd8ee6a2b,3,29.35,0.05,83.65
SOccef0a09,P0a45676d,10,798.26,0.0,7982.56
SOccef0a09,Pd87e7c3b,10,109.32,0.0,1093.2
SOccef0a09,Pb1d42b13,2,155.34,0.05,295.14
SOccef0a09,P681c50d2,2,899.01,0.0,1798.02
SOd9da8f08,Pf4b7500e,5,214.7,0.0,1073.5
SOd9da8f08,Pa7d69348,2,89.61,0.0,179.22
SOb438d5a9,P4f5b8304,1,1889.73,0.0,1889.73
SOb438d5a9,P37a1cc45,9,37.45,0.0,337.05
SOb438d5a9,P266b08a1,10,22.97,0.05,218.23
SOb438d5a9,P6d3e39ee,7,1036.87,0.0,7258.09
SOb438d5a9,Pbe069892,7,67.45,0.1,424.94
SO0fb98179,P7326f7f4,8,43.15,0.0,345.2
SO0fb98179,P2be52bb7,6,1221.93,0.1,6598.42
SO0fb98179,P37a1cc45,1,40.82,0.0,40.82
SO0fb98179,P55e4365b,3,776.34,0.05,2212.56
SO0fb98179,Pf4b7500e,4,214.7,0.1,772.92
SOb35df981,Pdf9aaa73,1,1137.32,0.0,1137.32
SO9c7123f1,Pe940f056,3,44.78,0.05,127.62
SO9c7123f1,P522845b5,7,77.77,0.0,544.39
SO9c7123f1,P51bcf5d2,7,8.42,0.05,55.99
SOe569a786,P5b233719,4,43.37,0.1,156.13
SOe569a786,Pa99221e5,7,26.42,0.05,175.69
SOe569a786,P984784d6,4,26.16,0.1,94.18
SOe569a786,P37a1cc45,7,37.45,0.1,235.94
SO58d1cd56,Pdf9aaa73,6,1085.73,0.0,6514.38
SO2d382dda,P5c3dbd2c,1,221.39,0.05,210.32
SO2d382dda,Pdae71328,9,858.53,0.0,7726.74
SO2d382dda,P60295ad9,5,394.99,0.05,1876.2
SO0f4536e9,Pe5a125a2,5,1118.67,0.0,5593.35
SO89b291c1,P2be52bb7,6,1221.93,0.0,7331.58
SO60ad5b3a,Pa99221e5,7,26.42,0.05,175.69
SO637697e4,P0fb2db2b,1,298.38,0.0,298.38
SO637697e4,P64ecb39d,9,626.69,0.0,5640.22
SO637697e4,P35f6e13d,5,440.48,0.1,1982.16
SO637697e4,P23dd0eb5,5,38.83,0.1,174.73
SO3544c13f,Pdbd241d0,3,125.82,0.1,339.7
SO3544c13f,Pa7d69348,9,89.61,0.0,806.49
SO3544c13f,Pe704ab75,8,418.22,0.05,3178.47
SO3544c13f,P5aa6cacb,4,960.27,0.0,3841.06
SOf705652a,P9da815f8,6,18.16,0.1,98.05
SOf705652a,P1ed0e77b,8,24.93,0.0,199.44
SOf705652a,Pd8ee6a2b,9,29.35,0.0,264.15
SOf705652a,Pa99221e5,4,26.42,0.0,105.68
SOf705652a,P059dae10,9,883.17,0.0,7948.5
SOe3289035,Pa8d55241,4,251.11,0.05,954.22
SOe3289035,Pb702965e,1,332.28,0.1,299.05
SO479b2e0b,P7834e026,7,371.28,0.0,2598.97
SO479b2e0b,Pa99221e5,4,26.42,0.05,100.4
SO479b2e0b,Pde32edf4,9,49.43,0.0,444.87
SO479b2e0b,P55e4365b,7,709.53,0.0,4966.72
SO479b2e0b,P2be52bb7,6,1221.93,0.05,6965.0
SO4fa983a1,P7e945270,5,116.44,0.0,582.2
SO4fa983a1,P6e01d9a3,3,36.13,0.05,102.97
SO4fa983a1,Pe5a125a2,9,1174.6,0.1,9514.26
SO4fa983a1,Pb880a595,10,303.7,0.1,2733.3
SO198af8c3,P0260b04c,7,52.64,0.1,331.63
SO198af8c3,P35f6e13d,1,440.48,0.0,440.48
SO198af8c3,P2be52bb7,1,1221.93,0.0,1221.93
SOb2993087,P0fb2db2b,9,298.38,0.05,2551.15
SOb2993087,P35f6e13d,1,440.48,0.1,396.43
SOb2993087,P32e7cdce,8,1529.68,0.0,12237.44
SO26b70b7b,P8b160812,5,14.48,0.1,65.16
SO26b70b7b,P51bcf5d2,10,8.42,0.0,84.2
SO26b70b7b,Pf4b7500e,7,214.7,0.0,1502.9
SO26b70b7b,Pd87e7c3b,9,106.76,0.1,864.77
SO54a9f687,P2486f730,9,29.9,0.1,242.19
SO54a9f687,P8af6ce4c,4,8.17,0.1,29.41
SO54a9f687,P266b08a1,1,24.77,0.1,22.29
SO4fef6cb7,P7e94cb04,3,1869.13,0.0,5607.39
SO755abed5,Pb2f63edd,5,66.15,0.1,297.68
SO78c35b98,P7e94cb04,4,1869.13,0.0,7476.52
SO78c35b98,P5c3dbd2c,5,221.39,0.0,1106.95
SO78c35b98,Pe284be6f,1,192.48,0.0,192.48
SO5326fa33,P1e256c76,7,959.16,0.05,6378.41
SO5326fa33,Pa9b1f4ad,6,24.86,0.0,149.15
SO5326fa33,P258ec8b0,2,163.29,0.1,293.92
SO5326fa33,P150673c5,5,984.52,0.0,4922.6
SO5326fa33,Pfd577618,10,139.47,0.0,1394.7
SO2fc709d7,P5e8909d4,8,1155.01,0.05,8778.08
SOeebb6b62,P499a265a,4,156.56,0.1,563.62
SOeebb6b62,P059dae10,1,953.58,0.0,953.58
SOeebb6b62,P5c3dbd2c,7,221.39,0.0,1549.73
SOeebb6b62,P266b08a1,6,24.23,0.0,145.38
SO9e3a09a2,P23dd0eb5,9,40.8,0.0,367.19
SO22536c09,P35f6e13d,4,440.48,0.05,1673.82
SO22536c09,P000b799a,9,34.16,0.05,292.07
SO22536c09,P6d3e39ee,1,1036.87,0.05,985.03
SO22536c09,Pb2f63edd,10,66.15,0.0,661.5
SO22536c09,Pdae71328,5,885.61,0.05,4206.65
SOa28de32c,P8b160812,1,14.48,0.0,14.48
SOa28de32c,Pdab1267e,4,225.98,0.05,858.72
SOa28de32c,P77772f74,4,69.73,0.05,264.97
SOa28de32c,P9da815f8,10,19.82,0.1,178.38
SO53328fc2,Pb1eb6aa3,3,282.15,0.1,761.8
SOcf2d4b0e,P7e945270,10,116.44,0.05,1106.18
SOcf2d4b0e,P681c50d2,3,899.01,0.1,2427.33
SOcf2d4b0e,Pdae71328,10,885.61,0.0,8856.1
SO8af15a7c,Pdae71328,5,885.61,0.0,4428.05
SO8af15a7c,Pc7eb56da,10,504.09,0.0,5040.9
SO8af15a7c,P35f6e13d,3,440.48,0.0,1321.44
SO8af15a7c,Pf519fe1a,2,302.01,0.1,543.62
SO8af15a7c,Pb1d42b13,10,142.4,0.1,1281.6
SO63c0b07f,P23dd0eb5,2,38.83,0.0,77.66
SO63c0b07f,P000b799a,2,34.16,0.0,68.32
SO63c0b07f,P0a45676d,7,780.51,0.0,5463.57
SO63c0b07f,P6e01d9a3,1,36.95,0.1,33.25
SO4b28dbe2,Pd32e1690,6,492.86,0.05,2809.3
SO4b28dbe2,P7326f7f4,3,43.15,0.1,116.5
SO4b28dbe2,P7e94cb04,9,1869.13,0.1,15139.95
SO4b28dbe2,P2486f730,7,30.87,0.1,194.5
SO4b28dbe2,P8b160812,5,14.48,0.0,72.4
SOfef30009,P77772f74,1,69.73,0.0,69.73
SO1290e7d6,P51bcf5d2,8,8.39,0.0,67.09
SO05e997e0,P0260b04c,4,52.64,0.1,189.5
SO05e997e0,P7af6bba0,8,15.61,0.0,124.88
SO05e997e0,P1e256c76,2,959.16,0.05,1822.4
SO05e997e0,P02cf2087,4,663.35,0.0,2653.4
SO05e997e0,Pf519fe1a,8,302.01,0.0,2416.08
SOa0bd55f1,Pa99221e5,7,26.42,0.05,175.69
SOa0bd55f1,Pf4b7500e,3,214.7,0.1,579.69
SOa0bd55f1,P7834e026,3,442.2,0.0,1326.59
SOa0bd55f1,P8b160812,10,14.48,0.0,144.8
SOa0bd55f1,Pdae71328,10,885.61,0.0,8856.1
SOd3fb0071,Pdae71328,4,885.61,0.05,3365.32
SOd3fb0071,P55e4365b,10,717.08,0.05,6812.26
SOd3fb0071,P15cb23c4,7,117.22,0.0,820.54
SOd3fb0071,Pdbd241d0,10,127.58,0.0,1275.8
SO3e213dde,P522845b5,7,77.77,0.0,544.39
SO3e213dde,Paa15aa91,4,185.05,0.1,666.17
SO3e213dde,Pe704ab75,9,404.46,0.0,3640.14
SO3e213dde,Pd87e7c3b,7,101.24,0.0,708.68
SO3e213dde,P7e94cb04,3,1869.13,0.1,5046.65
SO171a25cc,P0fb2db2b,4,289.57,0.0,1158.26
SO171a25cc,Peba8359e,1,330.78,0.0,330.78
SO171a25cc,Pb1d42b13,1,142.4,0.0,142.4
SO171a25cc,Pdbd241d0,7,127.58,0.0,893.06
SO171a25cc,P6bc3575d,9,483.96,0.0,4355.64
SO7c30cbbc,P0a45676d,9,780.51,0.1,6322.13
SO7c30cbbc,P80238d20,9,1293.23,0.0,11639.07
SO7c30cbbc,Pa7ae716f,3,12.99,0.05,37.03
SO51aef428,P9316c89b,1,265.48,0.05,252.21
SO51aef428,P2c5c4414,3,949.89,0.0,2849.67
SOf2e17f88,P522845b5,3,77.77,0.1,209.98
SO48e896c5,Pb702965e,5,333.74,0.0,1668.69
SO48e896c5,Pb0eb7e7d,9,483.35,0.0,4350.15
SO48e896c5,P51bcf5d2,8,8.42,0.05,63.99
SO48e896c5,P7834e026,7,426.51,0.0,2985.54
SO9de3e0e1,Pafb5ceb2,8,92.39,0.1,665.21
SO9de3e0e1,P768564ac,3,150.16,0.1,405.43
SO9de3e0e1,P9da815f8,3,19.82,0.0,59.46
SOfe3ceaee,P8af6ce4c,8,8.17,0.1,58.82
SOfe3ceaee,P2c5c4414,6,949.89,0.1,5129.41
SOfe3ceaee,Pdf9aaa73,10,1085.73,0.1,9771.57
SOfe3ceaee,Pe5a125a2,9,1101.34,0.0,9912.1
SO62b29f00,Pdb48c9ee,2,149.3,0.05,283.67
SO62b29f00,Pc7eb56da,9,504.09,0.0,4536.81
SO62b29f00,P5e8909d4,9,1155.01,0.05,9875.34
SO45f94ba1,Pb702965e,10,332.28,0.0,3322.8
SOd669b67b,Pb702965e,2,332.28,0.1,598.1
SOb8e4e660,P7af6bba0,4,15.61,0.0,62.44
SOb8e4e660,P31008989,4,1020.53,0.0,4082.12
SOb8e4e660,P984b9129,7,852.95,0.0,5970.66
SOb8e4e660,P02cf2087,7,663.35,0.0,4643.45
SOb8e4e660,P58d33e21,8,572.8,0.05,4353.28
SOcdcdbb10,Pde32edf4,8,49.43,0.1,355.9
SOcdcdbb10,Pfd577618,3,133.79,0.0,401.38
SOcdcdbb10,Pa9b1f4ad,9,23.02,0.1,186.46
SO0a28673a,Pb2f63edd,2,66.15,0.0,132.3
SO0a28673a,P5e8909d4,1,1155.01,0.0,1155.01
SO0a28673a,P2c5c4414,7,949.89,0.1,5984.31
SO0a28673a,P5c3dbd2c,7,221.39,0.05,1472.24
SO0a28673a,P681c50d2,3,899.01,0.0,2697.03
SO8e808ab9,P984b9129,6,816.06,0.05,4651.52
SO3b578730,P5aa6cacb,1,1039.1,0.05,987.14
SO3b578730,P55e4365b,6,717.08,0.0,4302.48
SO33fddb10,P059dae10,1,1038.5,0.05,986.57
SO33fddb10,P0a45676d,7,780.51,0.1,4917.21
SO33fddb10,P15cb23c4,8,117.22,0.1,843.98
SOd1741db1,P7af6bba0,1,15.61,0.1,14.05
SOd1741db1,Pe284be6f,8,192.48,0.05,1462.85
SO1717d24b,P7e945270,7,116.44,0.05,774.33
SO4840fd5e,Pdf9aaa73,7,1085.73,0.0,7600.11
SO4840fd5e,Pa8d55241,3,251.11,0.0,753.33
SO4840fd5e,P15cb23c4,3,117.22,0.0,351.66
SO4840fd5e,Pde32edf4,8,49.43,0.1,355.9
SO88c2b09a,P1e256c76,3,959.16,0.1,2589.73
SO88c2b09a,Pe704ab75,6,418.22,0.0,2509.32
SO88c2b09a,P8af6ce4c,1,8.17,0.0,8.17
SO88c2b09a,Pfd577618,6,139.47,0.0,836.82
SOfebd56fa,Pededdd25,2,405.59,0.0,811.18
SO6fba41e6,Pf750a342,9,26.02,0.0,234.18
SO6fba41e6,P31008989,3,1020.53,0.1,2755.43
SO6fba41e6,P7834e026,4,412.5,0.0,1650.0
SO6fba41e6,Pd87e7c3b,9,109.32,0.05,934.69
SO6fba41e6,Pdf9aaa73,5,1085.73,0.1,4885.78
SO0711ed0d,P5c3dbd2c,10,226.63,0.0,2266.31
SOd51c19fd,Pafb5ceb2,4,95.65,0.0,382.6
SOd51c19fd,P45a3e9ae,2,15.29,0.1,27.52
SOd51c19fd,P91c57b81,6,821.44,0.0,4928.64
SOd51c19fd,P7e945270,10,108.56,0.0,1085.61
SOc7fdd2e3,P9316c89b,5,265.48,0.0,1327.4
SOc7fdd2e3,Pb880a595,10,303.7,0.0,3037.0
SOc7fdd2e3,Pafb5ceb2,4,95.65,0.0,382.6
SOc7fdd2e3,Pde32edf4,2,49.43,0.0,98.86
SOc7fdd2e3,P32e7cdce,2,1529.68,0.0,3059.36
SO6213afb1,Pbe069892,8,67.45,0.05,512.62
SO6213afb1,P2c5c4414,3,949.89,0.0,2849.67
SO51200d8c,P5c3dbd2c,4,221.39,0.0,885.56
SO664f1a52,Pa7ae716f,6,13.28,0.1,71.71
SO664f1a52,P9da815f8,3,19.82,0.0,59.46
SO664f1a52,Pcd326c9b,3,782.72,0.0,2348.16
SO664f1a52,P32e7cdce,10,1491.77,0.0,14917.74
SO35993d83,P7326f7f4,3,43.15,0.05,122.98
SO35993d83,P984784d6,6,26.16,0.1,141.26
SO35993d83,Pdbd241d0,3,127.58,0.05,363.6
SO35993d83,Pb0eb7e7d,2,483.35,0.1,870.03
