transaction_id,product_id,transaction_type,quantity,transaction_date,unit_cost,location,reference_document,status
T5b890162,P8af6ce4c,Bestandskorrektur,3,2023-10-20 19:57:40,5.718999999999999,Retouren,REF3698,Geplant
T866cf265,P5c3dbd2c,Retoure,3,2023-10-16 20:27:07,154.97299999999998,Hauptlager,REF436580,Abgeschlossen
T7bda9328,P31008989,Ausgang,-2,2023-04-18 11:37:11,714.371,Hauptlager,REF431600,In Bearbeitung
T864352a0,Pe940f056,Retoure,1,2024-07-22 03:06:51,31.346,Versand,REF771958,In Bearbeitung
Tb7165723,P000b799a,Bestandskorrektur,0,2024-01-28 13:12:28,23.911999999999995,Außenlager,REF314823,Geplant
Tb3be5678,P77772f74,Ausgang,-6,2024-03-04 05:13:38,48.811,Versand,REF746411,In Bearbeitung
Tcd418214,P21e20ef8,Ausgang,-8,2023-08-27 01:51:13,227.79399999999998,Versand,REF934073,Geplant
Tbc4346e0,,Eingang,87,2024-12-01 09:21:53,,Hauptlager,REF853749,Abgeschlossen
T9947cfdf,Pb2f63edd,Bestandskorrektur,1,2023-10-26 06:45:36,46.305,Hauptlager,REF400227,Geplant
T137339e1,P15cb23c4,Retoure,4,2023-06-14 12:30:28,82.05399999999999,Hauptlager,REF347918,Abgeschlossen
Tf8e651f9,Pa99221e5,Ausgang,-19,2024-08-29 17:05:01,18.494,Außenlager,REF22793,In Bearbeitung
T1d0234b3,Pa7d69348,Eingang,87,2023-09-11 18:47:51,62.727,Hauptlager,REF58013,Geplant
T52109f90,Pf750a342,Bestandskorrektur,2,2024-02-05 15:51:38,18.214,Retouren,REF601009,In Bearbeitung
Tbdcb4f7c,P0a45676d,Ausgang,-19,2024-07-27 12:35:53,546.357,Versand,REF364340,Abgeschlossen
T38e53273,P98c0192a,Ausgang,-16,2023-07-26 11:32:34,152.012,Versand,REF597970,In Bearbeitung
Tdbae8a83,P9316c89b,Retoure,2,2023-06-12 11:24:08,185.836,Außenlager,REF150352,Geplant
Tb20e9afc,Pdf9aaa73,Bestandskorrektur,-5,2023-03-27 00:56:27,760.011,Retouren,REF781126,Geplant
T67011900,P7834e026,Retoure,1,2023-06-25 20:13:12,288.75,Retouren,REF745652,Geplant
T4ba46509,P150673c5,Bestandskorrektur,3,2024-05-19 08:41:19,689.164,Retouren,REF960926,Geplant
T8a9c7925,Pb1d42b13,Bestandskorrektur,-5,2023-02-19 22:05:10,99.67999999999999,Hauptlager,REF368205,Abgeschlossen
T58e02a33,Pafb5ceb2,Retoure,3,2023-11-20 02:07:49,66.955,Versand,REF967179,Abgeschlossen
T5d4a0cb8,P32e7cdce,Bestandskorrektur,3,2024-08-18 11:54:22,1070.776,Versand,REF483386,In Bearbeitung
T7520e5d8,P2e3f25bf,Ausgang,-10,2023-04-05 08:38:14,27.468,Retouren,REF305238,In Bearbeitung
Tbad10ef5,Pdab1267e,Eingang,35,2023-07-09 22:09:44,158.18599999999998,Außenlager,REF590896,Geplant
T4a8c1fa8,P1ed0e77b,Eingang,37,2024-07-23 23:41:11,17.450999999999997,Retouren,REF451822,Abgeschlossen
T1ba0781b,P0a45676d,Retoure,5,2024-03-04 20:00:22,546.357,Hauptlager,REF464322,Geplant
Tcedefc2d,P37a1cc45,Eingang,21,2023-11-10 05:41:27,26.215,Außenlager,REF183242,In Bearbeitung
Tf8304a21,P258ec8b0,Retoure,1,2023-09-15 09:08:04,114.30299999999998,Hauptlager,REF539627,Abgeschlossen
T1313e435,,Eingang,74,2023-07-14 02:02:56,,Hauptlager,REF243975,Geplant
Tbb9d1f2d,P266b08a1,Bestandskorrektur,-2,2023-07-19 04:46:38,16.961,Retouren,REF328540,In Bearbeitung
T3893fbba,P8b160812,Ausgang,-15,2024-02-14 12:45:44,10.136,Hauptlager,REF713157,Geplant
Td485fd96,P768564ac,Retoure,1,2023-01-11 08:34:32,105.112,Hauptlager,REF710122,Abgeschlossen
Tb8a02e3c,P150673c5,Bestandskorrektur,-4,2024-06-06 22:12:44,689.164,Außenlager,REF434732,In Bearbeitung
T6e5a9ba0,P0fb2db2b,Eingang,100,2024-09-12 21:41:47,208.86599999999999,Außenlager,REF142198,In Bearbeitung
Tb6c74c6f,,Bestandskorrektur,4,2024-07-02 20:18:02,,Retouren,REF932380,Abgeschlossen
Tc9418877,P309cbd26,Retoure,1,2023-11-13 17:52:52,99.01499999999999,Retouren,REF308102,Abgeschlossen
T15204b03,,Bestandskorrektur,-5,2024-01-10 22:21:57,,Außenlager,REF933796,In Bearbeitung
T9a195255,Pafb5ceb2,Retoure,3,2024-08-23 13:46:51,66.955,Retouren,REF243482,In Bearbeitung
T9283635b,Pededdd25,Retoure,2,2023-05-13 11:02:49,283.91299999999995,Retouren,REF740140,Geplant
T35fb4c31,Pd8ee6a2b,Ausgang,-20,2024-01-28 22:11:35,20.544999999999998,Retouren,REF849870,Geplant
T263ed08e,P5aa6cacb,Eingang,99,2024-07-05 21:47:42,727.3699999999999,Retouren,REF475084,Abgeschlossen
T1e921159,P1e256c76,Retoure,3,2024-09-15 20:04:53,671.4119999999999,Außenlager,REF90405,In Bearbeitung
T6f720d28,P15cb23c4,Retoure,4,2024-07-08 05:13:08,82.05399999999999,Retouren,REF803346,Abgeschlossen
T905d36e8,P1ab20abf,Bestandskorrektur,1,2023-01-19 22:35:43,269.269,Hauptlager,REF47771,In Bearbeitung
T5b73077f,P0260b04c,Eingang,71,2024-06-23 16:20:30,36.848,Hauptlager,REF578870,In Bearbeitung
Taf6a6988,,Bestandskorrektur,-2,2023-06-24 11:22:02,,Hauptlager,REF684842,Abgeschlossen
T83b36967,P5c3dbd2c,Eingang,85,2023-07-24 23:58:57,154.97299999999998,Hauptlager,REF157147,Abgeschlossen
T486fc32d,,Bestandskorrektur,-2,2023-11-24 02:44:11,,Hauptlager,REF707015,Abgeschlossen
Tafd584cf,Pf4b7500e,Eingang,60,2023-12-27 09:47:20,150.29,Versand,REF280805,Abgeschlossen
Tb669e5e5,P9316c89b,Ausgang,-18,2024-05-09 10:44:05,185.836,Außenlager,REF87462,In Bearbeitung
T38a1530a,,Retoure,3,2023-11-20 10:23:28,,Retouren,REF724688,In Bearbeitung
T0e76e896,P0fb2db2b,Retoure,5,2024-02-22 07:43:11,208.86599999999999,Versand,REF142,In Bearbeitung
T2141b3d4,P37a1cc45,Retoure,4,2024-05-04 19:19:30,26.215,Retouren,REF705989,In Bearbeitung
T9c22b8f5,,Ausgang,-5,2024-09-07 20:53:42,,Außenlager,REF679400,In Bearbeitung
Te6206c9a,Pe704ab75,Ausgang,-19,2024-04-05 12:20:23,292.754,Hauptlager,REF977032,Geplant
T885e4815,Pa99221e5,Ausgang,-7,2024-02-19 22:06:16,18.494,Retouren,REF126997,In Bearbeitung
T06b6833a,,Eingang,92,2024-10-06 18:50:24,,Versand,REF392187,Abgeschlossen
T7c52e6df,P02cf2087,Ausgang,-20,2023-01-10 09:34:20,464.34499999999997,Retouren,REF514098,Abgeschlossen
Ta16b44b1,P64ecb39d,Eingang,75,2024-10-23 09:17:02,474.747,Versand,REF251619,Abgeschlossen
T10cce983,P31008989,Eingang,16,2023-09-12 04:05:41,714.371,Außenlager,REF547504,In Bearbeitung
Te2dd0bcd,P5e8909d4,Bestandskorrektur,-2,2023-05-21 05:32:32,808.507,Außenlager,REF833011,Geplant
Tfff402f0,P9316c89b,Eingang,78,2024-02-05 20:30:07,185.836,Außenlager,REF522979,Abgeschlossen
T5e5b8296,P6d3e39ee,Retoure,3,2023-09-10 08:46:52,725.8089999999999,Retouren,REF312042,Abgeschlossen
T4fda4ba3,P7326f7f4,Bestandskorrektur,-3,2024-05-05 07:57:34,30.205,Versand,REF570435,In Bearbeitung
Tc217ddb5,P6e8901a4,Ausgang,-7,2023-03-27 12:55:24,113.00099999999999,Außenlager,REF288471,In Bearbeitung
T471e3339,P768564ac,Bestandskorrektur,0,2024-02-22 05:50:37,105.112,Retouren,REF650092,Abgeschlossen
T359c14c4,P768564ac,Bestandskorrektur,2,2024-10-14 17:22:09,105.112,Außenlager,REF606707,Abgeschlossen
T66171c34,Pbbae2dd5,Eingang,93,2024-12-08 07:10:36,335.47499999999997,Hauptlager,REF953168,In Bearbeitung
T6bac7b6a,P9da815f8,Retoure,4,2023-02-03 23:08:38,13.873999999999999,Hauptlager,REF852428,Geplant
T0e99b7cd,P7e945270,Ausgang,-6,2023-01-13 12:03:43,81.508,Außenlager,REF190808,Geplant
Tf73be8de,P7e945270,Ausgang,-8,2023-06-23 16:40:41,81.508,Retouren,REF159199,Abgeschlossen
T3b141b8e,,Eingang,61,2024-01-03 13:34:54,,Versand,REF31686,In Bearbeitung
Te15992a3,P2e3f25bf,Ausgang,-20,2024-12-29 10:37:48,27.468,Hauptlager,REF481919,Geplant
T4e7078ac,P7af6bba0,Bestandskorrektur,-4,2023-04-27 22:55:42,10.927,Außenlager,REF517658,Abgeschlossen
T878c2464,,Ausgang,-11,2023-12-20 21:46:59,,Versand,REF315088,Abgeschlossen
Tc3320340,P7834e026,Bestandskorrektur,4,2023-11-18 20:13:03,288.75,Außenlager,REF607287,In Bearbeitung
Tf959568f,P0a45676d,Eingang,78,2024-04-27 18:51:06,546.357,Hauptlager,REF211,Geplant
Teb7fc3d0,P02cf2087,Eingang,70,2023-10-30 23:50:59,464.34499999999997,Außenlager,REF537009,In Bearbeitung
T72e257e7,P8b160812,Ausgang,-4,2023-08-06 02:40:37,10.136,Versand,REF672200,Geplant
T101c4529,P45a3e9ae,Ausgang,-15,2023-11-28 17:37:34,10.703,Versand,REF747058,Abgeschlossen
T62c010a7,,Ausgang,-4,2023-11-11 13:28:59,,Retouren,REF714513,Abgeschlossen
T55d0d662,P58d33e21,Ausgang,-7,2023-12-25 08:46:46,379.736,Außenlager,REF771632,In Bearbeitung
T3e8123ac,P71923486,Ausgang,-3,2024-05-04 11:50:14,83.50999999999999,Außenlager,REF273829,Geplant
Te325ef28,P7e94cb04,Eingang,78,2023-05-10 08:16:31,1308.391,Versand,REF493736,In Bearbeitung
T7202a421,Pa7d69348,Retoure,5,2024-02-03 11:12:37,62.727,Außenlager,REF864590,Abgeschlossen
T544b4b7a,P2be52bb7,Bestandskorrektur,5,2023-03-11 04:29:37,855.351,Versand,REF691507,Geplant
Tb36c46b5,Pb880a595,Bestandskorrektur,1,2023-01-27 21:10:51,212.58999999999997,Versand,REF108383,Abgeschlossen
Tac26c0b5,Pe940f056,Bestandskorrektur,-4,2023-11-02 09:57:32,31.346,Außenlager,REF346114,Geplant
Te12d99ba,Pf4b7500e,Ausgang,-9,2023-01-10 20:21:54,150.29,Versand,REF421599,Geplant
T66b07d86,Pd87e7c3b,Bestandskorrektur,-1,2023-11-27 17:30:45,76.52399999999999,Hauptlager,REF400318,In Bearbeitung
Tada7a50f,,Bestandskorrektur,-4,2023-10-24 06:22:00,,Hauptlager,REF889323,In Bearbeitung
Taf9633d6,,Retoure,5,2023-05-27 13:44:01,,Hauptlager,REF942731,Geplant
Tfbbfb732,Pd0fa0e9f,Bestandskorrektur,-4,2024-01-23 04:43:51,613.0669999999999,Versand,REF15761,Abgeschlossen
T74a6b937,P7af6bba0,Ausgang,-2,2024-04-15 12:46:34,10.927,Hauptlager,REF205697,Abgeschlossen
T849b501c,P6d3e39ee,Ausgang,-15,2024-03-18 10:20:17,725.8089999999999,Hauptlager,REF163444,Abgeschlossen
T416e6d6c,,Eingang,84,2023-02-07 15:49:02,,Versand,REF254620,Abgeschlossen
T28d01e33,P1ed0e77b,Retoure,4,2023-05-23 16:37:52,17.450999999999997,Hauptlager,REF234322,In Bearbeitung
T672bcfa9,P35f6e13d,Bestandskorrektur,1,2024-05-06 23:17:26,308.336,Retouren,REF710184,Geplant
T40f7a935,Pe940f056,Bestandskorrektur,-1,2024-04-03 06:27:41,31.346,Hauptlager,REF860504,In Bearbeitung
T804cd599,Pdbd241d0,Bestandskorrektur,-5,2023-08-24 03:34:31,89.306,Retouren,REF345190,Geplant
T0e34637c,Pe93cc4c1,Eingang,42,2024-01-01 17:56:47,18.837,Hauptlager,REF690635,In Bearbeitung
T9a63d795,P02cf2087,Bestandskorrektur,-5,2023-12-31 10:31:57,464.34499999999997,Versand,REF268780,Abgeschlossen
T1bef10d3,P02cf2087,Retoure,2,2024-07-18 22:50:46,464.34499999999997,Retouren,REF714619,Geplant
Teac5e8a8,P37a1cc45,Retoure,1,2024-01-23 13:57:10,26.215,Retouren,REF721370,Geplant
Te0d65c7f,Pc7eb56da,Bestandskorrektur,2,2024-10-03 08:30:01,352.86299999999994,Außenlager,REF236154,Abgeschlossen
Tafffc680,,Ausgang,-5,2023-03-31 06:03:30,,Außenlager,REF806844,Abgeschlossen
Ta9b6c11c,Pededdd25,Retoure,2,2023-03-21 21:57:19,283.91299999999995,Versand,REF239654,Geplant
T5de237b0,P2c5c4414,Ausgang,-4,2023-07-28 00:34:32,664.923,Versand,REF132566,Abgeschlossen
Te817943e,P9316c89b,Ausgang,-16,2023-07-16 09:57:00,185.836,Hauptlager,REF750472,Geplant
T24eb4413,P33796485,Ausgang,-14,2024-02-21 08:11:43,110.726,Retouren,REF750611,Geplant
Tdabaa1d9,,Ausgang,-10,2023-12-01 11:50:19,,Retouren,REF672562,Geplant
Td5fcb0d7,P21e20ef8,Ausgang,-5,2024-09-14 03:57:23,227.79399999999998,Außenlager,REF387936,Abgeschlossen
T70b29ba1,,Bestandskorrektur,3,2023-09-10 08:17:35,,Versand,REF790651,Abgeschlossen
Te9974457,P64ecb39d,Ausgang,-10,2024-09-18 19:01:41,474.747,Retouren,REF140498,Geplant
Te5f8da00,P31008989,Eingang,47,2024-11-17 03:01:55,714.371,Außenlager,REF684740,Geplant
T945aafe4,Pdab1267e,Ausgang,-15,2023-08-12 06:17:04,158.18599999999998,Retouren,REF294597,Geplant
T527c9904,Pe284be6f,Bestandskorrektur,0,2024-05-14 05:17:18,134.736,Außenlager,REF386010,In Bearbeitung
Td3c239a0,P58d33e21,Eingang,100,2023-05-15 17:00:07,379.736,Außenlager,REF540640,Geplant
T47ae3184,,Bestandskorrektur,5,2024-02-21 01:38:44,,Hauptlager,REF36109,Geplant
T08f7ecb4,Pa99221e5,Eingang,83,2024-12-07 22:56:35,18.494,Versand,REF856177,Abgeschlossen
Ta8dc7f1d,P258ec8b0,Eingang,62,2023-03-19 20:13:36,114.30299999999998,Hauptlager,REF935036,Geplant
T7a26072d,P71923486,Ausgang,-9,2023-10-22 20:02:12,83.50999999999999,Retouren,REF397321,Geplant
T82f1f3a3,P1ed0e77b,Eingang,94,2023-03-23 04:37:54,17.450999999999997,Retouren,REF342194,In Bearbeitung
T71706b91,P0a45676d,Bestandskorrektur,-3,2024-05-23 16:56:45,546.357,Hauptlager,REF720674,Geplant
Tbec0db40,Pd87e7c3b,Eingang,64,2024-10-17 21:00:19,76.52399999999999,Außenlager,REF804581,Geplant
T56032df1,Pdae71328,Retoure,4,2024-09-17 01:13:49,619.927,Außenlager,REF433886,Geplant
Te3963038,Pa7d69348,Bestandskorrektur,0,2023-10-06 07:07:25,62.727,Retouren,REF50834,Abgeschlossen
Te7380bb3,,Ausgang,-10,2024-09-12 17:43:07,,Versand,REF184020,Abgeschlossen
T708d40b2,Pb1d42b13,Bestandskorrektur,5,2024-10-12 08:30:57,99.67999999999999,Retouren,REF39627,In Bearbeitung
T2ea4f2cc,P91c57b81,Eingang,89,2023-09-01 17:11:53,575.008,Retouren,REF911530,Abgeschlossen
Tef58cd46,Pb1eb6aa3,Bestandskorrektur,1,2024-12-08 08:38:03,197.50499999999997,Versand,REF584111,In Bearbeitung
T2e4abb75,Pe5a125a2,Eingang,96,2023-12-09 01:59:09,822.2199999999999,Hauptlager,REF111697,In Bearbeitung
T022d883c,,Ausgang,-14,2023-04-29 18:51:57,,Versand,REF117011,Abgeschlossen
T6fa8c313,Pdf9aaa73,Bestandskorrektur,5,2023-05-06 16:14:44,760.011,Außenlager,REF130488,Geplant
Tc5e1a797,P71923486,Bestandskorrektur,2,2023-07-17 19:37:56,83.50999999999999,Versand,REF490452,Geplant
Tb471629c,P5b233719,Ausgang,-17,2023-05-31 09:54:45,30.358999999999995,Retouren,REF71733,In Bearbeitung
T07b8fbf6,Pbbae2dd5,Ausgang,-19,2024-09-08 09:57:26,335.47499999999997,Retouren,REF366811,Abgeschlossen
Tdeb17ab7,,Eingang,78,2024-03-18 04:34:26,,Hauptlager,REF609252,Geplant
Tfef488dc,P02cf2087,Ausgang,-2,2023-12-16 05:22:16,464.34499999999997,Außenlager,REF835337,In Bearbeitung
T590c6868,P1ed0e77b,Eingang,72,2024-03-28 14:23:47,17.450999999999997,Versand,REF119398,In Bearbeitung
Tfc946dd7,Pb702965e,Bestandskorrektur,2,2023-04-07 15:50:59,232.59599999999998,Außenlager,REF244814,In Bearbeitung
T713a12e4,,Ausgang,-13,2024-05-24 07:53:45,,Retouren,REF86860,Abgeschlossen
T5c6007b8,,Bestandskorrektur,3,2024-06-20 21:43:37,,Retouren,REF719854,In Bearbeitung
Td391a59a,P266b08a1,Ausgang,-18,2023-03-21 13:13:41,16.961,Retouren,REF265940,Abgeschlossen
T2b5e94d2,P37a1cc45,Ausgang,-17,2023-02-28 16:02:03,26.215,Hauptlager,REF289824,Geplant
Tb161a89f,P91c57b81,Bestandskorrektur,4,2024-06-28 23:39:55,575.008,Retouren,REF973962,Abgeschlossen
Tec1b67d3,P6e01d9a3,Bestandskorrektur,-1,2023-10-02 06:38:14,25.291,Hauptlager,REF913679,Abgeschlossen
Tf9b8dcbe,P0a45676d,Eingang,63,2024-06-06 20:23:12,546.357,Retouren,REF705010,Geplant
Td318260d,P6e01d9a3,Eingang,43,2023-04-26 20:48:36,25.291,Hauptlager,REF154873,In Bearbeitung
Te256fc16,Pde32edf4,Retoure,2,2024-01-20 10:19:23,34.601,Hauptlager,REF301293,Abgeschlossen
Tce1336d9,,Eingang,64,2024-12-26 20:04:51,,Außenlager,REF706620,Geplant
T14415c3d,P0fb2db2b,Bestandskorrektur,1,2023-07-02 12:38:57,208.86599999999999,Retouren,REF388577,In Bearbeitung
T13a1c90e,Pe5a125a2,Eingang,61,2024-06-08 03:11:48,822.2199999999999,Hauptlager,REF448156,Abgeschlossen
Te8c44424,P2486f730,Retoure,1,2023-02-21 22:39:40,21.377999999999997,Hauptlager,REF781296,In Bearbeitung
T8b6a3334,P9da815f8,Eingang,64,2024-01-19 07:44:33,13.873999999999999,Außenlager,REF520651,Geplant
Tc1ac9374,Pe940f056,Retoure,4,2023-12-01 08:00:02,31.346,Retouren,REF808889,In Bearbeitung
Tbbc4fbec,P60295ad9,Retoure,4,2023-06-03 23:59:47,276.493,Außenlager,REF734104,Geplant
Tbb97f43c,,Eingang,41,2023-01-04 16:41:55,,Retouren,REF217369,In Bearbeitung
Tda46e55b,,Bestandskorrektur,4,2023-05-08 17:49:30,,Versand,REF79089,Abgeschlossen
Tcfd9fe26,Pde32edf4,Retoure,4,2023-10-12 05:04:33,34.601,Hauptlager,REF152290,Abgeschlossen
T3fc1ea30,Pa9b1f4ad,Ausgang,-19,2023-06-11 05:50:12,16.113999999999997,Hauptlager,REF159095,In Bearbeitung
T3b4bcc7d,Pd32e1690,Retoure,3,2023-06-22 15:54:53,345.002,Retouren,REF230279,Abgeschlossen
T90061928,Pf519fe1a,Ausgang,-12,2023-07-05 05:32:59,211.40699999999998,Retouren,REF861971,In Bearbeitung
Ta219f701,P059dae10,Bestandskorrektur,3,2024-10-24 03:17:49,667.506,Retouren,REF503342,Geplant
T5f1e133a,P9316c89b,Retoure,2,2024-03-30 02:50:18,185.836,Versand,REF290318,Geplant
T44b0018e,P91c57b81,Bestandskorrektur,1,2024-12-23 14:53:27,575.008,Außenlager,REF233926,Geplant
T205b8d0a,,Retoure,1,2023-08-23 12:31:53,,Hauptlager,REF515793,Abgeschlossen
T917b57fb,P91c57b81,Retoure,2,2023-08-30 05:50:39,575.008,Versand,REF220390,Abgeschlossen
T52af7c15,P984b9129,Retoure,3,2024-07-26 16:20:40,586.9359999999999,Außenlager,REF471560,Abgeschlossen
Ta13c71ef,Pe940f056,Eingang,18,2024-10-04 11:53:24,31.346,Hauptlager,REF641271,In Bearbeitung
Tef0dccb8,P9316c89b,Bestandskorrektur,4,2024-09-05 16:18:36,185.836,Versand,REF186594,Abgeschlossen
T89ee9cb3,P4f5b8304,Eingang,55,2023-08-30 13:39:53,1322.811,Versand,REF80112,In Bearbeitung
Tbc2e0097,Pf519fe1a,Retoure,3,2024-01-19 01:36:33,211.40699999999998,Retouren,REF815905,Geplant
Tb4a59542,P8b160812,Eingang,79,2023-09-26 02:42:17,10.136,Hauptlager,REF94708,Geplant
T7d64b741,,Bestandskorrektur,5,2023-02-20 13:12:14,,Versand,REF906287,Geplant
T1177ce18,,Retoure,5,2024-08-20 20:33:13,,Versand,REF248344,In Bearbeitung
Td66a8202,P32e7cdce,Retoure,5,2024-02-21 21:02:56,1070.776,Außenlager,REF732415,In Bearbeitung
Td01ba3df,P5b233719,Retoure,4,2023-12-22 03:35:26,30.358999999999995,Außenlager,REF455981,Abgeschlossen
T3ab19bcd,Pe940f056,Eingang,39,2024-06-06 14:45:45,31.346,Retouren,REF347267,Geplant
Tcb2cf018,Pb1d42b13,Bestandskorrektur,-1,2024-03-29 07:49:53,99.67999999999999,Hauptlager,REF759530,Geplant
T95ab44d4,P150673c5,Ausgang,-4,2023-08-30 11:35:00,689.164,Hauptlager,REF312592,In Bearbeitung
T6eb40964,,Eingang,12,2023-01-23 00:26:52,,Hauptlager,REF139885,In Bearbeitung
Tcafc44e8,P23dd0eb5,Eingang,96,2024-03-04 03:50:06,27.180999999999997,Versand,REF219230,In Bearbeitung
Tc91ae00f,,Eingang,30,2024-07-07 06:22:58,,Hauptlager,REF158290,In Bearbeitung
T5249eccd,,Ausgang,-10,2024-08-20 13:01:04,,Versand,REF78033,In Bearbeitung
Tb96f4b49,P1ed0e77b,Ausgang,-3,2024-10-17 13:58:07,17.450999999999997,Hauptlager,REF910309,Geplant
T1a4521f6,,Bestandskorrektur,3,2024-10-30 22:22:53,,Hauptlager,REF752539,Geplant
T934a6ac6,Pa8d55241,Eingang,36,2023-07-09 05:12:18,175.777,Außenlager,REF385357,Abgeschlossen
Ta4eed245,,Ausgang,-7,2023-09-23 10:33:45,,Außenlager,REF991013,Geplant
T4e6d0771,Pe940f056,Bestandskorrektur,4,2023-02-12 05:40:43,31.346,Versand,REF769942,Abgeschlossen
T577d6edb,P2be52bb7,Bestandskorrektur,-3,2024-05-30 09:35:06,855.351,Versand,REF497556,Abgeschlossen
Tf2ddb342,Pb1eb6aa3,Retoure,2,2023-07-27 07:13:07,197.50499999999997,Retouren,REF934766,Geplant
T42ff776f,P35f6e13d,Retoure,3,2023-06-01 00:27:41,308.336,Retouren,REF618546,Abgeschlossen
Ta9c388ec,P98c0192a,Bestandskorrektur,-3,2024-07-22 13:06:28,152.012,Retouren,REF89819,Geplant
T964b5fbb,Pfbad365e,Retoure,4,2024-07-16 21:28:07,600.194,Hauptlager,REF456264,In Bearbeitung
T9c32d841,Pdab1267e,Ausgang,-4,2024-06-03 19:16:27,158.18599999999998,Retouren,REF787810,Abgeschlossen
T10de7b66,Pd32e1690,Bestandskorrektur,2,2023-06-26 15:04:38,345.002,Versand,REF325485,Abgeschlossen
T82fd80d6,Pdab1267e,Eingang,80,2024-09-20 13:53:31,158.18599999999998,Hauptlager,REF250692,In Bearbeitung
T2e123ee3,Pde32edf4,Ausgang,-7,2023-10-29 07:53:46,34.601,Hauptlager,REF731846,In Bearbeitung
T2653227c,Pdae71328,Bestandskorrektur,5,2024-10-24 08:42:06,619.927,Retouren,REF518768,Geplant
Tacbe4cf9,,Retoure,2,2023-02-06 10:40:23,,Retouren,REF798587,In Bearbeitung
Tdd36221c,Pe5a125a2,Eingang,25,2024-10-13 00:12:06,822.2199999999999,Retouren,REF990546,Abgeschlossen
T14715407,,Retoure,5,2023-08-13 23:07:27,,Retouren,REF739235,In Bearbeitung
Tf24fa3be,,Retoure,3,2024-04-07 14:45:11,,Versand,REF145480,In Bearbeitung
T19c42f33,,Ausgang,-6,2024-04-21 22:23:14,,Hauptlager,REF563670,Abgeschlossen
T5df6c231,,Ausgang,-9,2024-01-24 18:58:38,,Außenlager,REF718917,Abgeschlossen
T2526a413,Pc7eb56da,Retoure,2,2024-06-20 13:22:43,352.86299999999994,Retouren,REF823018,In Bearbeitung
T1837b56a,,Bestandskorrektur,3,2024-06-11 14:03:41,,Versand,REF512900,In Bearbeitung
T9f0813b2,Pd8ee6a2b,Ausgang,-15,2023-08-11 08:05:14,20.544999999999998,Retouren,REF317229,In Bearbeitung
Tfb95f902,Pe940f056,Ausgang,-6,2024-04-18 00:32:26,31.346,Hauptlager,REF320196,In Bearbeitung
Tc69fe1f5,P2c5c4414,Retoure,2,2024-03-17 03:20:23,664.923,Hauptlager,REF789369,Geplant
T087759ab,P7326f7f4,Eingang,21,2023-02-03 19:19:17,30.205,Retouren,REF613208,Geplant
Ta4f4c38f,P984784d6,Bestandskorrektur,-1,2023-06-24 15:38:52,18.311999999999998,Außenlager,REF185804,Geplant
T1984ba1d,,Ausgang,-10,2023-10-02 02:07:10,,Hauptlager,REF290475,Geplant
T067d0a2b,P51bcf5d2,Bestandskorrektur,4,2024-06-02 11:15:05,5.893999999999999,Retouren,REF344309,Abgeschlossen
Tcc0e3d97,,Ausgang,-15,2023-05-15 16:41:28,,Hauptlager,REF2189,Geplant
T11602c36,P522845b5,Eingang,51,2024-06-16 20:06:56,54.43899999999999,Versand,REF727047,In Bearbeitung
T53ddb11f,P55e4365b,Ausgang,-11,2024-10-08 03:16:30,501.956,Retouren,REF830524,In Bearbeitung
Tb89d182d,P51bcf5d2,Retoure,4,2023-02-20 08:17:25,5.893999999999999,Retouren,REF954558,Abgeschlossen
T7d491ff4,Pdbd241d0,Eingang,41,2024-01-05 18:10:56,89.306,Außenlager,REF475072,In Bearbeitung
T21e290ce,Pde32edf4,Bestandskorrektur,0,2023-03-01 05:39:37,34.601,Außenlager,REF805962,Abgeschlossen
Ted450125,P45a3e9ae,Ausgang,-13,2023-06-11 19:36:40,10.703,Hauptlager,REF115728,Abgeschlossen
T2186eca1,Pd0fa0e9f,Ausgang,-8,2024-04-29 05:08:59,613.0669999999999,Außenlager,REF787591,Geplant
Ta65ceda4,P77772f74,Ausgang,-20,2023-01-13 08:44:21,48.811,Versand,REF631677,Abgeschlossen
T4144a3e3,P15cb23c4,Retoure,3,2024-11-08 03:14:23,82.05399999999999,Hauptlager,REF751541,In Bearbeitung
T5ba1d81a,P37a0efc6,Bestandskorrektur,-4,2024-11-26 18:22:59,38.352999999999994,Hauptlager,REF104331,In Bearbeitung
T7b2c6361,P1e256c76,Retoure,2,2023-12-02 05:29:08,671.4119999999999,Retouren,REF424001,Geplant
T81d5f451,Pe704ab75,Bestandskorrektur,5,2024-01-26 00:37:55,292.754,Hauptlager,REF510418,In Bearbeitung
Tbe88a10e,P71923486,Eingang,39,2023-11-11 01:44:37,83.50999999999999,Hauptlager,REF989509,Abgeschlossen
T69f706c4,P6bc3575d,Retoure,1,2023-11-01 04:45:32,338.772,Hauptlager,REF456651,In Bearbeitung
T3fde3013,P33796485,Eingang,82,2024-10-01 03:54:34,110.726,Versand,REF424455,In Bearbeitung
Teedf8ab9,P45a3e9ae,Bestandskorrektur,5,2024-09-14 21:36:53,10.703,Retouren,REF767126,In Bearbeitung
Td20c5d8a,P8b160812,Ausgang,-6,2023-02-25 02:52:30,10.136,Versand,REF407620,Geplant
Tdbab4b9d,Pdb48c9ee,Retoure,2,2023-01-13 12:44:54,104.51,Hauptlager,REF693990,In Bearbeitung
